activity_id,deal_id,rep_name,activity_type,activity_date,duration_min,outcome
ACT-011365,DL-11048,Alice Morgan,Meeting,2022-12-19,15,Positive
ACT-011366,DL-11048,Alice Morgan,Call,2023-04-04,30,Positive
ACT-011367,DL-11048,Alice Morgan,Follow-up,2022-12-27,60,Positive
ACT-011368,DL-11049,Brian Chen,Follow-up,2024-07-14,60,Positive
ACT-011369,DL-11049,Brian Chen,Proposal Sent,2024-08-08,45,Positive
ACT-011370,DL-11049,Brian Chen,Follow-up,2024-07-30,45,Neutral
ACT-011371,DL-11049,Brian Chen,Demo,2024-08-23,60,Positive
ACT-011372,DL-11049,Brian Chen,Call,2024-07-28,30,Neutral
ACT-011373,DL-11050,Carlos Rivera,Email,2024-08-19,30,Neutral
ACT-011374,DL-11050,Carlos Rivera,Call,2024-09-25,45,Neutral
ACT-011375,DL-11050,Carlos Rivera,Demo,2024-07-21,60,Positive
ACT-011376,DL-11050,Carlos Rivera,Call,2024-07-07,45,Positive
ACT-011377,DL-11050,Carlos Rivera,Call,2024-08-13,30,Negative
ACT-011378,DL-11050,Carlos Rivera,Follow-up,2024-07-30,30,Neutral
ACT-011379,DL-11050,Carlos Rivera,Call,2024-09-12,90,Negative
ACT-011380,DL-11050,Carlos Rivera,Call,2024-07-27,30,Neutral
ACT-011381,DL-11050,Carlos Rivera,Meeting,2024-08-12,15,Neutral
ACT-011382,DL-11050,Carlos Rivera,Meeting,2024-09-29,30,Positive
ACT-011383,DL-11050,Carlos Rivera,Proposal Sent,2024-09-18,30,Neutral
ACT-011384,DL-11050,Carlos Rivera,Call,2024-08-08,60,Negative
ACT-011385,DL-11050,Carlos Rivera,Demo,2024-09-24,30,Neutral
ACT-011386,DL-11050,Carlos Rivera,Meeting,2024-10-02,60,Negative
ACT-011387,DL-11050,Carlos Rivera,Call,2024-06-25,30,Neutral
ACT-011388,DL-11050,Carlos Rivera,Meeting,2024-06-22,30,Positive
ACT-011389,DL-11050,Carlos Rivera,Demo,2024-09-14,30,Neutral
ACT-011390,DL-11050,Carlos Rivera,Meeting,2024-07-13,90,Positive
ACT-011391,DL-11050,Carlos Rivera,Follow-up,2024-09-06,45,Neutral
ACT-011392,DL-11050,Carlos Rivera,Call,2024-08-09,90,Positive
ACT-011393,DL-11050,Carlos Rivera,Call,2024-07-06,60,Neutral
ACT-011394,DL-11050,Carlos Rivera,Proposal Sent,2024-07-02,15,Neutral
ACT-011395,DL-11050,Carlos Rivera,Call,2024-10-05,30,Positive
ACT-011396,DL-11050,Carlos Rivera,Demo,2024-09-05,30,Positive
ACT-011397,DL-11050,Carlos Rivera,Meeting,2024-09-14,45,Neutral
ACT-011398,DL-11050,Carlos Rivera,Email,2024-07-01,60,Positive
ACT-011399,DL-11050,Carlos Rivera,Proposal Sent,2024-09-28,30,Positive
ACT-011400,DL-11050,Carlos Rivera,Call,2024-07-10,30,Neutral
ACT-011401,DL-11050,Carlos Rivera,Follow-up,2024-09-10,15,Positive
ACT-011402,DL-11050,Carlos Rivera,Call,2024-09-11,15,Neutral
ACT-011403,DL-11050,Carlos Rivera,Demo,2024-06-23,90,Positive
ACT-011404,DL-11051,Diana Patel,Email,2024-01-18,90,Positive
ACT-011405,DL-11051,Diana Patel,Demo,2023-11-21,90,Negative
ACT-011406,DL-11051,Diana Patel,Meeting,2024-01-28,15,Positive
ACT-011407,DL-11051,Diana Patel,Call,2023-10-15,60,Negative
ACT-011408,DL-11051,Diana Patel,Meeting,2023-12-08,30,Neutral
ACT-011409,DL-11051,Diana Patel,Email,2023-11-14,45,Neutral
ACT-011410,DL-11051,Diana Patel,Follow-up,2023-11-15,30,Neutral
ACT-011411,DL-11052,Ethan Park,Email,2022-12-11,30,Neutral
ACT-011412,DL-11052,Ethan Park,Demo,2023-02-20,45,Positive
ACT-011413,DL-11052,Ethan Park,Meeting,2022-11-24,30,Neutral
ACT-011414,DL-11052,Ethan Park,Proposal Sent,2023-01-27,30,Neutral
ACT-011415,DL-11053,Fiona Walsh,Proposal Sent,2024-05-02,90,Positive
ACT-011416,DL-11053,Fiona Walsh,Follow-up,2024-05-12,45,Neutral
ACT-011417,DL-11053,Fiona Walsh,Call,2024-07-04,60,Neutral
ACT-011418,DL-11053,Fiona Walsh,Email,2024-07-27,30,Positive
ACT-011419,DL-11053,Fiona Walsh,Email,2024-08-09,60,Neutral
ACT-011420,DL-11053,Fiona Walsh,Demo,2024-05-16,30,Positive
ACT-011421,DL-11053,Fiona Walsh,Demo,2024-05-06,45,Positive
ACT-011422,DL-11053,Fiona Walsh,Follow-up,2024-06-23,45,Positive
ACT-011423,DL-11053,Fiona Walsh,Demo,2024-07-28,60,Positive
ACT-011424,DL-11053,Fiona Walsh,Proposal Sent,2024-05-23,60,Neutral
ACT-011425,DL-11053,Fiona Walsh,Email,2024-07-07,45,Negative
ACT-011426,DL-11054,George Kim,Follow-up,2024-07-10,45,Positive
ACT-011427,DL-11054,George Kim,Follow-up,2024-09-13,45,Positive
ACT-011428,DL-11054,George Kim,Call,2024-08-10,30,Negative
ACT-011429,DL-11054,George Kim,Call,2024-08-08,45,Neutral
ACT-011430,DL-11054,George Kim,Follow-up,2024-05-30,45,Positive
ACT-011431,DL-11054,George Kim,Proposal Sent,2024-06-13,45,Positive
ACT-011432,DL-11054,George Kim,Demo,2024-09-07,90,Positive
ACT-011433,DL-11054,George Kim,Meeting,2024-07-25,90,Positive
ACT-011434,DL-11054,George Kim,Meeting,2024-07-08,45,Positive
ACT-011435,DL-11054,George Kim,Meeting,2024-09-13,30,Positive
ACT-011436,DL-11054,George Kim,Follow-up,2024-09-12,45,Positive
ACT-011437,DL-11054,George Kim,Call,2024-07-01,45,Negative
ACT-011438,DL-11054,George Kim,Proposal Sent,2024-08-30,30,Positive
ACT-011439,DL-11054,George Kim,Email,2024-08-06,45,Positive
ACT-011440,DL-11054,George Kim,Meeting,2024-07-21,30,Negative
ACT-011441,DL-11054,George Kim,Call,2024-09-14,30,Neutral
ACT-011442,DL-11054,George Kim,Email,2024-05-25,30,Positive
ACT-011443,DL-11054,George Kim,Demo,2024-08-27,30,Neutral
ACT-011444,DL-11055,Hannah Brooks,Demo,2022-11-19,45,Positive
ACT-011445,DL-11055,Hannah Brooks,Meeting,2023-02-10,30,Neutral
ACT-011446,DL-11055,Hannah Brooks,Proposal Sent,2023-02-10,30,Neutral
ACT-011447,DL-11055,Hannah Brooks,Proposal Sent,2022-12-30,45,Positive
ACT-011448,DL-11055,Hannah Brooks,Email,2023-03-07,45,Negative
ACT-011449,DL-11055,Hannah Brooks,Demo,2023-02-28,45,Positive
ACT-011450,DL-11056,Alice Morgan,Call,2024-04-08,90,Positive
ACT-011451,DL-11056,Alice Morgan,Demo,2024-02-07,45,Neutral
ACT-011452,DL-11056,Alice Morgan,Meeting,2024-02-12,60,Positive
ACT-011453,DL-11056,Alice Morgan,Call,2024-01-06,60,Positive
ACT-011454,DL-11056,Alice Morgan,Proposal Sent,2024-02-12,30,Neutral
ACT-011455,DL-11056,Alice Morgan,Email,2024-04-22,45,Negative
ACT-011456,DL-11056,Alice Morgan,Proposal Sent,2024-02-12,45,Positive
ACT-011457,DL-11056,Alice Morgan,Meeting,2024-04-12,60,Positive
ACT-011458,DL-11056,Alice Morgan,Call,2023-12-28,30,Positive
ACT-011459,DL-11056,Alice Morgan,Call,2024-02-01,30,Neutral
ACT-011460,DL-11056,Alice Morgan,Call,2024-02-07,60,Positive
ACT-011461,DL-11056,Alice Morgan,Email,2024-04-16,30,Neutral
ACT-011462,DL-11056,Alice Morgan,Proposal Sent,2024-01-31,15,Positive
ACT-011463,DL-11056,Alice Morgan,Proposal Sent,2024-03-30,30,Neutral
ACT-011464,DL-11056,Alice Morgan,Meeting,2024-02-26,30,Positive
ACT-011465,DL-11056,Alice Morgan,Demo,2024-03-29,90,Neutral
ACT-011466,DL-11056,Alice Morgan,Demo,2024-02-01,60,Neutral
ACT-011467,DL-11056,Alice Morgan,Follow-up,2024-04-22,45,Negative
ACT-011468,DL-11056,Alice Morgan,Follow-up,2024-01-22,60,Positive
ACT-011469,DL-11056,Alice Morgan,Email,2024-03-16,30,Positive
ACT-011470,DL-11056,Alice Morgan,Follow-up,2024-04-15,30,Neutral
ACT-011471,DL-11056,Alice Morgan,Email,2024-04-11,60,Positive
ACT-011472,DL-11056,Alice Morgan,Follow-up,2024-03-30,30,Neutral
ACT-011473,DL-11056,Alice Morgan,Call,2024-02-05,45,Neutral
ACT-011474,DL-11056,Alice Morgan,Proposal Sent,2024-01-01,30,Positive
ACT-011475,DL-11056,Alice Morgan,Demo,2023-12-28,60,Neutral
ACT-011476,DL-11056,Alice Morgan,Call,2024-03-09,30,Positive
ACT-011477,DL-11056,Alice Morgan,Meeting,2024-03-16,60,Neutral
ACT-011478,DL-11056,Alice Morgan,Proposal Sent,2024-01-03,30,Positive
ACT-011479,DL-11056,Alice Morgan,Demo,2024-04-16,30,Neutral
ACT-011480,DL-11056,Alice Morgan,Proposal Sent,2024-01-05,45,Positive
ACT-011481,DL-11056,Alice Morgan,Follow-up,2023-12-30,45,Neutral
ACT-011482,DL-11056,Alice Morgan,Meeting,2024-02-09,60,Positive
ACT-011483,DL-11056,Alice Morgan,Demo,2024-03-17,30,Positive
ACT-011484,DL-11056,Alice Morgan,Meeting,2024-02-12,60,Neutral
ACT-011485,DL-11056,Alice Morgan,Demo,2024-03-19,45,Neutral
ACT-011486,DL-11057,Brian Chen,Call,2022-03-11,90,Positive
ACT-011487,DL-11057,Brian Chen,Proposal Sent,2022-06-03,30,Neutral
ACT-011488,DL-11057,Brian Chen,Call,2022-04-29,15,Positive
ACT-011489,DL-11057,Brian Chen,Meeting,2022-04-30,30,Positive
ACT-011490,DL-11057,Brian Chen,Email,2022-03-11,90,Negative
ACT-011491,DL-11057,Brian Chen,Email,2022-03-29,30,Positive
ACT-011492,DL-11058,Carlos Rivera,Call,2023-06-27,30,Negative
ACT-011493,DL-11058,Carlos Rivera,Demo,2023-06-19,60,Neutral
ACT-011494,DL-11058,Carlos Rivera,Email,2023-05-03,45,Positive
ACT-011495,DL-11058,Carlos Rivera,Proposal Sent,2023-07-21,90,Positive
ACT-011496,DL-11058,Carlos Rivera,Email,2023-04-15,60,Negative
ACT-011497,DL-11058,Carlos Rivera,Call,2023-06-02,60,Neutral
ACT-011498,DL-11058,Carlos Rivera,Email,2023-05-21,60,Positive
ACT-011499,DL-11058,Carlos Rivera,Proposal Sent,2023-04-18,60,Positive
ACT-011500,DL-11058,Carlos Rivera,Demo,2023-07-29,15,Neutral
ACT-011501,DL-11058,Carlos Rivera,Call,2023-04-27,30,Positive
ACT-011502,DL-11058,Carlos Rivera,Email,2023-05-22,60,Neutral
ACT-011503,DL-11058,Carlos Rivera,Email,2023-07-02,45,Positive
ACT-011504,DL-11058,Carlos Rivera,Email,2023-06-23,90,Negative
ACT-011505,DL-11058,Carlos Rivera,Demo,2023-06-09,15,Positive
ACT-011506,DL-11058,Carlos Rivera,Demo,2023-07-25,60,Positive
ACT-011507,DL-11059,Diana Patel,Meeting,2023-12-23,45,Positive
ACT-011508,DL-11059,Diana Patel,Proposal Sent,2023-09-12,30,Neutral
ACT-011509,DL-11059,Diana Patel,Follow-up,2023-11-02,45,Positive
ACT-011510,DL-11059,Diana Patel,Email,2023-09-21,45,Positive
ACT-011511,DL-11059,Diana Patel,Call,2023-11-03,60,Positive
ACT-011512,DL-11059,Diana Patel,Follow-up,2023-10-10,60,Positive
ACT-011513,DL-11059,Diana Patel,Meeting,2023-11-01,45,Positive
ACT-011514,DL-11059,Diana Patel,Follow-up,2023-09-23,60,Negative
ACT-011515,DL-11059,Diana Patel,Email,2023-12-03,15,Positive
ACT-011516,DL-11059,Diana Patel,Proposal Sent,2023-11-06,60,Neutral
ACT-011517,DL-11059,Diana Patel,Call,2023-09-27,60,Neutral
ACT-011518,DL-11059,Diana Patel,Meeting,2023-10-05,60,Neutral
ACT-011519,DL-11059,Diana Patel,Proposal Sent,2023-11-26,30,Neutral
ACT-011520,DL-11059,Diana Patel,Proposal Sent,2023-11-08,60,Positive
ACT-011521,DL-11059,Diana Patel,Email,2023-11-08,30,Negative
ACT-011522,DL-11059,Diana Patel,Follow-up,2024-01-05,30,Neutral
ACT-011523,DL-11060,Ethan Park,Demo,2022-05-05,30,Positive
ACT-011524,DL-11060,Ethan Park,Call,2022-06-09,60,Positive
ACT-011525,DL-11060,Ethan Park,Proposal Sent,2022-05-22,30,Positive
ACT-011526,DL-11060,Ethan Park,Call,2022-04-29,45,Positive
ACT-011527,DL-11060,Ethan Park,Follow-up,2022-07-08,60,Positive
ACT-011528,DL-11060,Ethan Park,Follow-up,2022-05-08,60,Neutral
ACT-011529,DL-11060,Ethan Park,Email,2022-06-26,30,Positive
ACT-011530,DL-11060,Ethan Park,Follow-up,2022-08-08,60,Negative
ACT-011531,DL-11060,Ethan Park,Email,2022-05-11,30,Neutral
ACT-011532,DL-11060,Ethan Park,Meeting,2022-05-29,60,Neutral
ACT-011533,DL-11060,Ethan Park,Demo,2022-08-08,60,Positive
ACT-011534,DL-11060,Ethan Park,Meeting,2022-08-09,30,Neutral
ACT-011535,DL-11060,Ethan Park,Demo,2022-08-06,45,Positive
ACT-011536,DL-11060,Ethan Park,Proposal Sent,2022-07-02,60,Negative
ACT-011537,DL-11060,Ethan Park,Follow-up,2022-05-01,90,Neutral
ACT-011538,DL-11060,Ethan Park,Follow-up,2022-05-09,15,Positive
ACT-011539,DL-11060,Ethan Park,Proposal Sent,2022-07-03,45,Positive
ACT-011540,DL-11060,Ethan Park,Email,2022-07-03,60,Positive
ACT-011541,DL-11060,Ethan Park,Proposal Sent,2022-07-07,60,Positive
ACT-011542,DL-11060,Ethan Park,Call,2022-06-11,60,Positive
ACT-011543,DL-11061,Fiona Walsh,Call,2022-09-01,90,Neutral
ACT-011544,DL-11061,Fiona Walsh,Demo,2022-10-07,30,Negative
ACT-011545,DL-11061,Fiona Walsh,Follow-up,2022-10-04,90,Neutral
ACT-011546,DL-11062,George Kim,Proposal Sent,2022-07-08,60,Positive
ACT-011547,DL-11062,George Kim,Proposal Sent,2022-08-09,30,Positive
ACT-011548,DL-11063,Hannah Brooks,Demo,2023-12-22,15,Neutral
ACT-011549,DL-11063,Hannah Brooks,Call,2024-02-20,30,Positive
ACT-011550,DL-11064,Alice Morgan,Email,2022-08-23,90,Positive
ACT-011551,DL-11064,Alice Morgan,Call,2022-07-03,15,Neutral
ACT-011552,DL-11064,Alice Morgan,Demo,2022-07-14,30,Positive
ACT-011553,DL-11064,Alice Morgan,Email,2022-08-18,30,Positive
ACT-011554,DL-11064,Alice Morgan,Call,2022-07-13,60,Neutral
ACT-011555,DL-11065,Brian Chen,Proposal Sent,2023-06-15,30,Neutral
ACT-011556,DL-11065,Brian Chen,Follow-up,2023-09-15,60,Neutral
ACT-011557,DL-11065,Brian Chen,Meeting,2023-06-09,60,Positive
ACT-011558,DL-11065,Brian Chen,Demo,2023-08-31,90,Positive
ACT-011559,DL-11065,Brian Chen,Follow-up,2023-09-08,30,Neutral
ACT-011560,DL-11065,Brian Chen,Call,2023-07-01,60,Neutral
ACT-011561,DL-11066,Carlos Rivera,Call,2024-05-06,30,Positive
ACT-011562,DL-11066,Carlos Rivera,Email,2024-07-31,30,Positive
ACT-011563,DL-11066,Carlos Rivera,Follow-up,2024-04-20,60,Positive
ACT-011564,DL-11066,Carlos Rivera,Proposal Sent,2024-06-18,45,Negative
ACT-011565,DL-11066,Carlos Rivera,Meeting,2024-06-04,60,Positive
ACT-011566,DL-11067,Diana Patel,Proposal Sent,2024-07-24,45,Positive
ACT-011567,DL-11067,Diana Patel,Follow-up,2024-07-29,60,Neutral
ACT-011568,DL-11067,Diana Patel,Proposal Sent,2024-05-18,60,Positive
ACT-011569,DL-11067,Diana Patel,Proposal Sent,2024-05-18,60,Positive
ACT-011570,DL-11067,Diana Patel,Proposal Sent,2024-07-15,15,Positive
ACT-011571,DL-11067,Diana Patel,Meeting,2024-08-28,45,Positive
ACT-011572,DL-11067,Diana Patel,Call,2024-05-11,30,Neutral
ACT-011573,DL-11067,Diana Patel,Demo,2024-05-30,15,Neutral
ACT-011574,DL-11067,Diana Patel,Email,2024-05-11,45,Neutral
ACT-011575,DL-11067,Diana Patel,Meeting,2024-05-05,15,Positive
ACT-011576,DL-11067,Diana Patel,Meeting,2024-06-03,30,Neutral
ACT-011577,DL-11067,Diana Patel,Demo,2024-06-29,30,Positive
ACT-011578,DL-11067,Diana Patel,Call,2024-06-27,30,Positive
ACT-011579,DL-11067,Diana Patel,Meeting,2024-08-22,60,Positive
ACT-011580,DL-11067,Diana Patel,Call,2024-05-02,60,Negative
ACT-011581,DL-11067,Diana Patel,Meeting,2024-07-01,15,Positive
ACT-011582,DL-11068,Ethan Park,Proposal Sent,2023-10-14,60,Neutral
ACT-011583,DL-11068,Ethan Park,Follow-up,2024-01-02,30,Neutral
ACT-011584,DL-11068,Ethan Park,Demo,2023-10-12,30,Positive
ACT-011585,DL-11069,Fiona Walsh,Email,2024-02-29,15,Positive
ACT-011586,DL-11069,Fiona Walsh,Meeting,2024-06-15,60,Neutral
ACT-011587,DL-11069,Fiona Walsh,Proposal Sent,2024-03-06,15,Positive
ACT-011588,DL-11069,Fiona Walsh,Follow-up,2024-03-04,45,Positive
ACT-011589,DL-11069,Fiona Walsh,Follow-up,2024-03-31,45,Neutral
ACT-011590,DL-11069,Fiona Walsh,Proposal Sent,2024-04-09,30,Positive
ACT-011591,DL-11069,Fiona Walsh,Demo,2024-03-31,30,Neutral
ACT-011592,DL-11070,George Kim,Call,2024-04-17,30,Positive
ACT-011593,DL-11070,George Kim,Demo,2024-04-20,45,Positive
ACT-011594,DL-11070,George Kim,Meeting,2024-01-25,45,Neutral
ACT-011595,DL-11070,George Kim,Meeting,2024-02-22,60,Negative
ACT-011596,DL-11070,George Kim,Email,2024-01-27,60,Negative
ACT-011597,DL-11070,George Kim,Follow-up,2024-05-17,60,Positive
ACT-011598,DL-11070,George Kim,Meeting,2024-01-29,15,Negative
ACT-011599,DL-11070,George Kim,Meeting,2024-04-25,60,Neutral
ACT-011600,DL-11070,George Kim,Meeting,2024-03-13,60,Neutral
ACT-011601,DL-11070,George Kim,Call,2024-04-10,30,Positive
ACT-011602,DL-11070,George Kim,Call,2024-03-13,45,Neutral
ACT-011603,DL-11070,George Kim,Follow-up,2024-02-13,45,Neutral
ACT-011604,DL-11070,George Kim,Email,2024-03-02,30,Positive
ACT-011605,DL-11070,George Kim,Call,2024-04-05,60,Positive
ACT-011606,DL-11070,George Kim,Email,2024-03-05,90,Positive
ACT-011607,DL-11070,George Kim,Demo,2024-03-31,60,Neutral
ACT-011608,DL-11070,George Kim,Meeting,2024-03-06,30,Neutral
ACT-011609,DL-11070,George Kim,Meeting,2024-02-24,15,Neutral
ACT-011610,DL-11071,Hannah Brooks,Call,2024-04-22,90,Positive
ACT-011611,DL-11071,Hannah Brooks,Demo,2024-01-21,30,Negative
ACT-011612,DL-11071,Hannah Brooks,Email,2024-01-04,45,Positive
ACT-011613,DL-11071,Hannah Brooks,Email,2024-04-16,30,Neutral
ACT-011614,DL-11072,Alice Morgan,Email,2024-05-22,90,Neutral
ACT-011615,DL-11072,Alice Morgan,Meeting,2024-04-15,30,Positive
ACT-011616,DL-11072,Alice Morgan,Demo,2024-04-08,45,Neutral
ACT-011617,DL-11072,Alice Morgan,Demo,2024-04-23,45,Positive
ACT-011618,DL-11072,Alice Morgan,Email,2024-04-16,30,Positive
ACT-011619,DL-11072,Alice Morgan,Call,2024-04-12,30,Neutral
ACT-011620,DL-11072,Alice Morgan,Demo,2024-04-10,60,Neutral
ACT-011621,DL-11072,Alice Morgan,Proposal Sent,2024-05-01,60,Neutral
ACT-011622,DL-11072,Alice Morgan,Meeting,2024-05-14,30,Neutral
ACT-011623,DL-11072,Alice Morgan,Meeting,2024-02-27,15,Positive
ACT-011624,DL-11072,Alice Morgan,Call,2024-05-16,30,Negative
ACT-011625,DL-11072,Alice Morgan,Call,2024-04-19,30,Neutral
ACT-011626,DL-11072,Alice Morgan,Follow-up,2024-04-09,30,Positive
ACT-011627,DL-11072,Alice Morgan,Call,2024-05-30,90,Positive
ACT-011628,DL-11072,Alice Morgan,Call,2024-05-14,90,Negative
ACT-011629,DL-11072,Alice Morgan,Proposal Sent,2024-02-24,60,Positive
ACT-011630,DL-11072,Alice Morgan,Proposal Sent,2024-04-26,60,Positive
ACT-011631,DL-11072,Alice Morgan,Demo,2024-06-03,90,Positive
ACT-011632,DL-11072,Alice Morgan,Email,2024-03-08,90,Neutral
ACT-011633,DL-11072,Alice Morgan,Proposal Sent,2024-05-13,90,Neutral
ACT-011634,DL-11072,Alice Morgan,Follow-up,2024-04-09,30,Negative
ACT-011635,DL-11072,Alice Morgan,Call,2024-05-19,30,Positive
ACT-011636,DL-11072,Alice Morgan,Call,2024-02-28,30,Neutral
ACT-011637,DL-11073,Brian Chen,Demo,2023-01-19,90,Neutral
ACT-011638,DL-11073,Brian Chen,Proposal Sent,2023-03-07,60,Neutral
ACT-011639,DL-11073,Brian Chen,Demo,2023-01-02,30,Negative
ACT-011640,DL-11073,Brian Chen,Email,2023-02-08,30,Positive
ACT-011641,DL-11073,Brian Chen,Demo,2023-02-16,30,Positive
ACT-011642,DL-11073,Brian Chen,Email,2023-02-02,60,Negative
ACT-011643,DL-11073,Brian Chen,Follow-up,2022-12-27,45,Negative
ACT-011644,DL-11073,Brian Chen,Follow-up,2023-01-10,45,Positive
ACT-011645,DL-11073,Brian Chen,Demo,2023-01-21,60,Positive
ACT-011646,DL-11073,Brian Chen,Meeting,2023-02-20,90,Neutral
ACT-011647,DL-11073,Brian Chen,Follow-up,2023-01-08,45,Positive
ACT-011648,DL-11073,Brian Chen,Call,2023-02-21,30,Positive
ACT-011649,DL-11073,Brian Chen,Demo,2022-12-22,60,Negative
ACT-011650,DL-11073,Brian Chen,Proposal Sent,2022-11-28,30,Neutral
ACT-011651,DL-11073,Brian Chen,Email,2022-11-28,45,Positive
ACT-011652,DL-11073,Brian Chen,Proposal Sent,2023-02-16,60,Positive
ACT-011653,DL-11074,Carlos Rivera,Call,2023-07-28,90,Negative
ACT-011654,DL-11074,Carlos Rivera,Proposal Sent,2023-08-13,90,Positive
ACT-011655,DL-11074,Carlos Rivera,Call,2023-09-14,45,Positive
ACT-011656,DL-11074,Carlos Rivera,Demo,2023-07-06,45,Negative
ACT-011657,DL-11074,Carlos Rivera,Demo,2023-05-23,45,Positive
ACT-011658,DL-11074,Carlos Rivera,Proposal Sent,2023-08-24,60,Positive
ACT-011659,DL-11075,Diana Patel,Follow-up,2023-10-31,30,Positive
ACT-011660,DL-11075,Diana Patel,Email,2023-09-14,90,Positive
ACT-011661,DL-11075,Diana Patel,Follow-up,2023-09-15,60,Negative
ACT-011662,DL-11075,Diana Patel,Meeting,2023-10-17,45,Neutral
ACT-011663,DL-11075,Diana Patel,Call,2023-10-31,15,Neutral
ACT-011664,DL-11075,Diana Patel,Meeting,2023-08-29,60,Neutral
ACT-011665,DL-11075,Diana Patel,Proposal Sent,2023-11-08,30,Positive
ACT-011666,DL-11075,Diana Patel,Meeting,2023-11-12,45,Negative
ACT-011667,DL-11075,Diana Patel,Follow-up,2023-11-21,30,Positive
ACT-011668,DL-11076,Ethan Park,Call,2023-10-28,30,Positive
ACT-011669,DL-11076,Ethan Park,Demo,2023-12-24,15,Neutral
ACT-011670,DL-11076,Ethan Park,Proposal Sent,2023-10-27,60,Neutral
ACT-011671,DL-11076,Ethan Park,Meeting,2023-11-13,15,Positive
ACT-011672,DL-11076,Ethan Park,Demo,2023-12-01,60,Neutral
ACT-011673,DL-11076,Ethan Park,Call,2024-01-05,90,Positive
ACT-011674,DL-11076,Ethan Park,Demo,2023-10-25,30,Neutral
ACT-011675,DL-11076,Ethan Park,Follow-up,2023-11-26,30,Negative
ACT-011676,DL-11076,Ethan Park,Email,2023-12-16,45,Positive
ACT-011677,DL-11076,Ethan Park,Follow-up,2024-01-20,60,Positive
ACT-011678,DL-11077,Fiona Walsh,Call,2022-07-31,45,Negative
ACT-011679,DL-11077,Fiona Walsh,Proposal Sent,2022-10-20,30,Positive
ACT-011680,DL-11077,Fiona Walsh,Follow-up,2022-09-17,60,Negative
ACT-011681,DL-11077,Fiona Walsh,Follow-up,2022-10-12,15,Negative
ACT-011682,DL-11078,George Kim,Meeting,2024-02-16,30,Positive
ACT-011683,DL-11078,George Kim,Follow-up,2024-04-25,90,Positive
ACT-011684,DL-11078,George Kim,Demo,2024-04-22,30,Positive
ACT-011685,DL-11078,George Kim,Email,2024-01-14,60,Positive
ACT-011686,DL-11078,George Kim,Proposal Sent,2024-02-15,60,Positive
ACT-011687,DL-11078,George Kim,Follow-up,2024-02-11,90,Neutral
ACT-011688,DL-11078,George Kim,Proposal Sent,2024-04-10,30,Neutral
ACT-011689,DL-11079,Hannah Brooks,Meeting,2022-12-31,45,Positive
ACT-011690,DL-11079,Hannah Brooks,Follow-up,2023-01-04,30,Neutral
ACT-011691,DL-11079,Hannah Brooks,Meeting,2022-12-15,30,Neutral
ACT-011692,DL-11079,Hannah Brooks,Follow-up,2023-02-14,30,Neutral
ACT-011693,DL-11080,Alice Morgan,Call,2024-01-07,45,Positive
ACT-011694,DL-11080,Alice Morgan,Call,2024-01-12,45,Positive
ACT-011695,DL-11080,Alice Morgan,Demo,2023-11-27,45,Negative
ACT-011696,DL-11080,Alice Morgan,Call,2023-10-13,15,Neutral
ACT-011697,DL-11081,Brian Chen,Meeting,2024-05-08,60,Neutral
ACT-011698,DL-11081,Brian Chen,Demo,2024-06-08,45,Neutral
ACT-011699,DL-11081,Brian Chen,Follow-up,2024-04-25,30,Positive
ACT-011700,DL-11081,Brian Chen,Meeting,2024-02-25,60,Positive
ACT-011701,DL-11081,Brian Chen,Call,2024-05-03,30,Positive
ACT-011702,DL-11081,Brian Chen,Follow-up,2024-05-21,45,Neutral
ACT-011703,DL-11081,Brian Chen,Email,2024-04-06,60,Positive
ACT-011704,DL-11081,Brian Chen,Follow-up,2024-05-01,30,Neutral
ACT-011705,DL-11081,Brian Chen,Call,2024-04-29,90,Neutral
ACT-011706,DL-11081,Brian Chen,Meeting,2024-03-04,60,Positive
ACT-011707,DL-11081,Brian Chen,Call,2024-04-24,45,Positive
ACT-011708,DL-11081,Brian Chen,Email,2024-06-18,45,Positive
ACT-011709,DL-11081,Brian Chen,Proposal Sent,2024-06-11,90,Positive
ACT-011710,DL-11081,Brian Chen,Email,2024-02-25,15,Positive
ACT-011711,DL-11082,Carlos Rivera,Demo,2022-09-21,30,Positive
ACT-011712,DL-11082,Carlos Rivera,Proposal Sent,2022-06-23,60,Positive
ACT-011713,DL-11082,Carlos Rivera,Proposal Sent,2022-09-20,45,Neutral
ACT-011714,DL-11082,Carlos Rivera,Proposal Sent,2022-09-13,45,Neutral
ACT-011715,DL-11082,Carlos Rivera,Call,2022-09-17,30,Positive
ACT-011716,DL-11082,Carlos Rivera,Call,2022-09-01,45,Neutral
ACT-011717,DL-11082,Carlos Rivera,Call,2022-07-17,60,Positive
ACT-011718,DL-11082,Carlos Rivera,Email,2022-07-28,60,Neutral
ACT-011719,DL-11082,Carlos Rivera,Meeting,2022-08-25,60,Positive
ACT-011720,DL-11082,Carlos Rivera,Proposal Sent,2022-08-01,60,Positive
ACT-011721,DL-11082,Carlos Rivera,Proposal Sent,2022-08-27,45,Positive
ACT-011722,DL-11082,Carlos Rivera,Follow-up,2022-07-15,60,Negative
